track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2X0eUvX06w5DC1ecN2g4Bo,Jack Harlow;jetsonmade,New Hip Hop Icons,I WANNA SEE SOME ASS,0,125302,False,0.907,0.652,0,-7.733,1,0.0578,0.284,0.000337,0.135,0.93,107.946,4,k-pop
7ItTtfj4WQHe4SKNM22QFT,Jack Harlow;Pooh Shiesty,New Grooves,SUVs (Black on Black),0,157675,False,0.813,0.706,1,-4.569,1,0.425,0.139,0.0,0.0994,0.44,163.191,4,k-pop
4ZrtOchitJWVfyyHJd4tX5,Jack Harlow,Daily Pop Mix,First Class,0,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,k-pop
3mfsGLEmKF6sWTqFQzZ4aF,Jack Harlow,Hip Hop Slow Jamz,I'd Do Anything to Make You Smile,0,193765,True,0.832,0.522,2,-7.244,1,0.05,0.012,0.079,0.377,0.253,150.044,4,k-pop
3ysUkfcrFwvXweDt0cliH8,Vijay Antony;Sangeetha Rajeshwaran,Vedi (Original Motion Picture Soundtrack),Ichu Ichu,60,226698,False,0.852,0.791,7,-7.028,0,0.0538,0.228,0.00187,0.139,0.955,109.976,4,k-pop
6rHDMFYZMwHeQZ6084qFHq,Ilaiyaraaja;S. P. Balasubrahmanyam;Swarnalatha,Unna Ninachen Paatu Padichen (Original Motion Picture Soundtrack),Ennai Thottu,60,300960,False,0.796,0.35,0,-15.182,1,0.044,0.851,0.00684,0.124,0.793,115.891,4,k-pop
1rDQ4oMwGJI7B4tovsBOxc,Jack Harlow,First Class,First Class,86,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,k-pop
45wzRgkkG5gjuYS3OkFWaI,Jubin Nautiyal;Mithoon,"Lo Safar (From ""Baaghi 2"")","Lo Safar (From ""Baaghi 2"")",60,282022,False,0.527,0.469,7,-9.562,0,0.0247,0.856,0.00393,0.121,0.403,90.933,4,k-pop
5nPOpB9GqZO70ZKiPLfJ26,Jubin Nautiyal;Ami Mishra,Rim Jhim,Rim Jhim,59,226121,False,0.555,0.844,6,-3.709,0,0.0351,0.191,0.0,0.257,0.726,77.028,4,k-pop
445XlOVyjyGvdrQfkQA1lg,Jack Harlow,All That Really Matters - Just Hits,First Class,0,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,k-pop
7x5TjoSag3Q3EwLRyrlxrT,Adhvik;Puja Purad,Ninna Gungalli,Ninna Gungalli,57,195000,False,0.791,0.808,7,-6.907,1,0.0334,0.347,0.0214,0.0877,0.745,115.0,4,k-pop
4DmD47YgOMFzBZnehrmWj7,Jack Harlow;Drake,Midnight Music,Churchill Downs,0,309327,True,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4,k-pop
7fduswfw6pp8e1U4k5aF0R,Jack Harlow,2Step - Pop R'n'B,First Class,0,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,k-pop
0oz7Ia8lnWttkXi2TBc1Rd,Jubin Nautiyal,Main Balak Tu Mata,Main Balak Tu Mata,57,220879,False,0.366,0.743,10,-7.899,1,0.066,0.622,0.0,0.411,0.586,170.21,4,k-pop
16ejic4tkC645g8FwuqIHA,Jack Harlow;Drake,Totally Rap,Churchill Downs,0,309327,True,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4,k-pop
3gnWw0LToxswxfC6Eb8GBp,Yuvan Shankar Raja;Sooraj Santhosh,Anjaan (Original Motion Picture Soundtrack),Kadhal Aasai,57,303750,False,0.419,0.825,6,-5.013,1,0.0709,0.49,0.0,0.139,0.363,73.202,4,k-pop
5MTGPkmiUuud9NkA0sl2nI,BTS,Love Yourself 轉 'Tear',Magic Shop,72,275695,False,0.531,0.661,1,-5.836,1,0.0907,0.103,0.0,0.0779,0.278,149.934,4,k-pop
3Gk1LfB771PIEGgsEa7gcV,BLACKPINK,THE ALBUM,Love To Hate Me,67,169797,False,0.689,0.656,8,-4.532,1,0.143,0.0365,0.0,0.136,0.623,162.269,4,k-pop
6RdJrnkVsY7nR32bkVSIp1,Jack Harlow,Totally Rap,Nail Tech,0,206385,True,0.647,0.581,4,-7.678,0,0.0884,0.0029,7.76e-06,0.119,0.113,150.149,4,k-pop
3wQnyXNFXNUEOBt1pb4urq,BTS,The Most Beautiful Moment in Life Pt.1,I Need U,71,210986,False,0.478,0.88,5,-3.097,0,0.0739,0.0213,0.0,0.24,0.707,158.356,4,k-pop
0aE3V0zgSD2YwkEHW42gxG,BTS,The Most Beautiful Moment in Life: Young Forever,Burning Up (Fire),72,203351,False,0.626,0.706,10,-3.201,0,0.0596,0.00225,0.0,0.122,0.534,99.939,4,k-pop
18ONQnZsstfBATeq0yusPN,Yuvan Shankar Raja;Karthik;Reeta,Yaaradi Nee Mohini (Original Motion Picture Soundtrack),Oru Naalaikkul,58,340066,False,0.706,0.735,6,-7.564,1,0.0322,0.37,0.0165,0.107,0.827,119.969,4,k-pop
3Bh8VEMG1ugQgDHsuxJkat,Madhusree;Naresh Iyer,Anbe Aaruyire (Original Motion Picture Soundtrack),Mayilrage,58,322861,False,0.732,0.654,8,-7.583,0,0.0396,0.464,5.49e-05,0.123,0.724,122.049,4,k-pop
5FRL2sxhLNlC1Ms86qajcq,Yuvan Shankar Raja,Semma Botha Aagathey (Original Motion Picture Soundtrack),Idhayathai Oru Nodi,57,226758,False,0.618,0.52,10,-6.514,0,0.0316,0.662,0.00419,0.0831,0.402,144.9,4,k-pop
4pTkDIlpFNoeWbahu8pVXW,Izzamuzzic;Julien Marchal,Shootout,Shootout,78,295308,False,0.663,0.578,2,-9.079,1,0.0687,0.312,0.906,0.109,0.553,86.986,4,k-pop
72wqLtMtkrB0qUw6jSqM0Z,BTS,Dynamite (NightTime Version),Dynamite,69,199053,False,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,4,k-pop
37ZtpRBkHcaq6hHy0X98zn,TWICE,Eyes Wide Open,I CAN'T STOP ME,76,205493,False,0.657,0.88,10,-3.672,0,0.102,0.121,0.0,0.463,0.769,150.084,4,k-pop
44tTqUi3xi7E28QLzHVdUA,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,Anti-Romantic,72,215188,False,0.641,0.489,0,-8.668,0,0.11,0.0509,0.0,0.071,0.206,142.977,4,k-pop
1dS4l6xmdgEhCZTAhdOm4N,BTS,Love Yourself 結 'Answer',Serendipity - Full Length Edition,73,276707,False,0.422,0.578,8,-7.524,1,0.0548,0.443,0.0,0.231,0.227,128.921,4,k-pop
4ECasrEmA3NeiHQpinwZ2A,Jubin Nautiyal,Hare Krishna Hare Rama,Hare Krishna Hare Rama,58,309143,False,0.546,0.639,7,-7.94,1,0.0291,0.151,0.0,0.29,0.414,100.026,4,k-pop
0IGUXY4JbK18bu9oD4mPIm,(G)I-DLE,I NEVER DIE,TOMBOY,80,174386,False,0.755,0.87,1,-2.414,0,0.0936,0.00988,0.0,0.0917,0.645,124.032,4,k-pop
595KzWuJcU2snbm5xFoD5J,Yuvan Shankar Raja;Rahul Nambiar,"Veeraa Sooraa (From ""Nene Vasthunna"")",Veeraa Sooraa,55,205145,False,0.756,0.751,2,-8.044,1,0.0703,0.121,1.45e-05,0.233,0.513,99.976,4,k-pop
7bxGcILuAjkZzaveU28ZJS,BTS,The Most Beautiful Moment in Life: Young Forever,Save Me,72,196505,False,0.613,0.822,1,-3.48,1,0.062,0.0269,0.0,0.0783,0.54,139.936,4,k-pop
4wUOdPcYoqYZGM2wSdoLQu,Yuvan Shankar Raja;Sagar Desai,Awaara (Original Motion Picture Soundtrack),Nee Yadalo Naaku,56,292826,False,0.871,0.363,0,-6.691,0,0.033,0.0301,0.0609,0.11,0.454,105.034,4,k-pop
64bX3WWzjUomaRfPcQvCNn,Anuradha Paudwal,Saajan (Original Motion Picture Soundtrack),Bahut Pyar Karte Hai - Female Version,58,265666,False,0.452,0.49,4,-11.685,0,0.0397,0.658,5.71e-06,0.167,0.724,123.669,4,k-pop
4lAE47gj539h8R1yxPhhGG,BTS,Love Yourself 轉 'Tear',Airplane pt.2,72,218614,False,0.77,0.817,0,-4.092,0,0.0339,0.0265,0.000103,0.084,0.866,139.979,4,k-pop
3UHPGOkUcE4hE7sqBF4Snt,BTS,Film out,Film out,70,214620,False,0.499,0.709,10,-6.404,1,0.134,0.296,0.0,0.331,0.314,164.032,4,k-pop
3wyrhwPpV8uhMMEms4vG3X,BTS,You Never Walk Alone,Not Today,71,231859,False,0.593,0.945,8,-3.408,1,0.126,0.00174,0.0,0.923,0.674,110.023,4,k-pop
3QwiidVHfeE9y5jl4n2MTC,SEVENTEEN,SEVENTEEN 4th Album Repackage 'SECTOR 17',_WORLD,78,178453,False,0.709,0.809,2,-3.198,0,0.0541,0.312,0.0,0.0899,0.788,111.01,4,k-pop
34y1d4i8uru6aQSWd8ewPT,Alka Yagnik;Kumar Sanu,Phool Aur Kaante (Original Motion Picture Soundtrack),Tumse Milne Ko Dil,57,300400,False,0.529,0.812,1,-9.238,0,0.0706,0.768,1.93e-06,0.311,0.768,138.841,3,k-pop
5dntGTbUtmUO239wQ0k3yM,KAI,KAI - The 1st Mini Album,Mmmh,71,192346,False,0.659,0.718,7,-5.607,0,0.0507,0.202,1.01e-06,0.2,0.297,136.96,4,k-pop
7MAS0yiC3a4YX2gatvkEuK,Tanir;Tyomcha;Jarico,Да да да (Jarico Remix),Да да да - Jarico Remix,57,214329,False,0.774,0.907,7,-5.919,0,0.0514,0.0865,0.0021,0.65,0.691,111.015,4,k-pop
7fuBxwRsCzWP6wwJyRWiGK,Jubin Nautiyal;Meet Bros.;Rashmi Virag,Teri Galliyon Se,Teri Galliyon Se,55,293813,False,0.588,0.799,11,-5.411,1,0.0794,0.263,0.0,0.0948,0.436,92.052,4,k-pop
6zQpBVXilFdWJnlDlNE5jO,Anuradha Paudwal,Laxmi Mantra,Laxmi Mantra,13,946552,False,0.364,0.194,10,-14.938,1,0.0431,0.936,0.0,0.0626,0.184,79.237,3,k-pop
1jz0PUb4rChtZUk4Itn1Co,Jubin Nautiyal;Sameera Bharadwaj,Sarrainodu,Telusaa Telusaa,56,264544,False,0.499,0.636,4,-8.176,1,0.0558,0.769,0.0087,0.113,0.35,167.953,4,k-pop
05ib88vsMeLfwlAfrZyz99,Stray Kids,MAXIDENT,"TASTE (Lee Know, Hyunjin, Felix)",77,216120,False,0.626,0.623,6,-5.718,0,0.0653,0.0559,0.0,0.199,0.123,140.209,4,k-pop
7n2FZQsaLb7ZRfRPfEeIvr,IVE,ELEVEN,ELEVEN,79,178453,False,0.828,0.731,9,-3.033,1,0.111,0.0617,0.0,0.048,0.587,119.978,4,k-pop
4DjcBr310LtxxR6wq4sJRv,Anuradha Paudwal;Udit Narayan,Dil,Mujhe Neend Na Aaye,56,373573,False,0.489,0.669,11,-10.788,0,0.0511,0.819,0.0206,0.281,0.713,149.928,4,k-pop
7z8XCViP5KT8O7HqoCsRTV,Anupam Roy;Shreya Ghoshal,Piku,Journey Song,56,252565,False,0.657,0.652,10,-7.247,1,0.05,0.37,0.0,0.238,0.665,109.885,4,k-pop
4pspYVQGFHLPEFgQPD1J7e,ITZY,IT'z ME,WANNABE,74,191242,False,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,4,k-pop
7bi5vk9KoY6Flkat31ViYD,BLACKPINK,THE ALBUM,Crazy Over You,66,161945,False,0.805,0.66,4,-5.342,1,0.0582,0.0367,6.4e-05,0.215,0.617,114.954,4,k-pop
1wcr8DjnN59Awev8nnKpQ4,ENHYPEN,BORDER : CARNIVAL,Drunk-Dazed,75,193260,False,0.599,0.869,5,-5.174,0,0.0618,0.000707,0.0,0.0911,0.453,132.889,4,k-pop
0TKh7b5rpmvydOl9FvSyXL,Yuvan Shankar Raja;Devan Ekambaram,Biriyani (Original Motion Picture Soundtrack),Nahna Na Nah,55,267640,False,0.803,0.594,8,-6.202,1,0.0381,0.223,0.00387,0.0767,0.593,92.007,4,k-pop
2WoluqyWzsgRmFCeHeGlnm,ITZY,CHECKMATE,SNEAKERS,78,179453,False,0.935,0.849,7,-3.047,1,0.0779,0.0192,0.0,0.0223,0.551,119.986,4,k-pop
55LXlsWz0a222gwjAVevQi,Yuvan Shankar Raja,Pyaar Prema Kaadhal (Original Motion Picture Soundtrack),Dope Track,55,250684,False,0.617,0.695,0,-5.476,0,0.0538,0.266,4.28e-06,0.163,0.464,160.041,4,k-pop
7fGcPKzKiXAVL0mqesq4dT,Yuvan Shankar Raja;Karthik;Sunitha Sarathy,Paiya (Original Motion Picture Soundtrack),Suthudhe Suthudhe,54,295906,False,0.793,0.844,1,-8.593,0,0.0385,0.118,0.0123,0.0979,0.591,119.994,4,k-pop
0Ne4nzvVi5FQXwiYCkjUqX,Madhusree;Naresh Iyer,Youth Beats - Hits of A.R.Rahman and Yuvan Shankar Raja,"Mayilrage (From ""Ah…Aah"")",55,322861,False,0.732,0.654,8,-7.583,0,0.0396,0.464,5.49e-05,0.123,0.724,122.049,4,k-pop
6chviF7naWfxVOF91dkdqb,Vidyasagar;Krishnachandar;Sujatha,Pasumpon (Original Motion Picture Soundtrack),Thamarai Poovukum,55,327333,False,0.579,0.708,2,-9.737,0,0.0424,0.535,0.000155,0.0994,0.744,81.023,4,k-pop
3ObPkJQAgjAhTwYvDhPrAW,TOMORROW X TOGETHER,minisode1 : Blue Hour,Blue Hour,73,209105,False,0.71,0.82,3,-4.362,0,0.0836,0.00962,0.0,0.0871,0.746,112.005,4,k-pop
7eVu7FI02cTicLEgVtUvwF,TAEYONG;JENO;HENDERY;YANGYANG;GISELLE,2021 Winter SMTOWN : SMCU EXPRESS,ZOO,71,177413,False,0.823,0.923,9,-2.875,1,0.158,0.127,0.0,0.0571,0.629,122.922,4,k-pop
28rMrOeusmuvjDuf6j3Kwg,Anuradha Paudwal;Kumar Sanu,Aashiqui,Main Duniya Bhula Doonga,56,318293,False,0.361,0.716,9,-8.219,0,0.0399,0.765,0.00362,0.308,0.648,156.6,3,k-pop
1Z8TPHiKeCUyClxV6WTTIf,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,0X1=LOVESONG (I Know I Love You) feat. Seori,74,202203,False,0.584,0.836,0,-4.925,1,0.079,0.0558,0.0,0.0663,0.484,104.973,4,k-pop
6T4o4xEh61CpgM9v4jG5DJ,Stray Kids,MAXIDENT,"3RACHA (Bang Chan, Changbin, HAN)",75,208573,False,0.721,0.856,0,-3.117,0,0.301,0.229,0.0,0.0853,0.627,142.068,4,k-pop
6mzF8HvHdVrzJNd8M1uFCS,Crush,"Guardian (Original Television Soundtrack), Pt. 4",Beautiful,69,227583,False,0.416,0.41,10,-6.146,1,0.0292,0.843,0.0,0.107,0.219,110.252,4,k-pop
3hm4axDodp2jFEDohQfXxV,Henry,당신이 잠든 사이에 Pt. 2 Original Television Soundtrack,It's You,68,231642,False,0.545,0.468,7,-6.064,1,0.0247,0.637,0.0,0.128,0.279,76.045,4,k-pop
3bjg5cbmuwDoS7e2dAWyRG,BTS,The Most Beautiful Moment in Life Pt.2,Butterfly,70,238861,False,0.461,0.776,6,-4.498,1,0.0565,0.0149,0.0,0.12,0.291,149.985,4,k-pop
4ghGrdxwqLA6ZoCiu0u4IR,BLACKPINK,Kill This Love,Don't Know What To Do,66,201081,False,0.628,0.64,6,-4.164,0,0.0491,0.0992,0.0,0.138,0.409,129.815,4,k-pop
1HshHZrFIF5MRXWCZntOPr,Stray Kids,MAXIDENT,CHILL,74,195146,False,0.744,0.923,7,-2.797,1,0.0507,0.115,0.0,0.065,0.522,96.005,4,k-pop
0XuepwFJUcKN8T5zTqoP0F,Stray Kids,IN LIFE,Back Door,73,189286,False,0.82,0.842,7,-3.853,1,0.272,0.157,0.0,0.112,0.653,107.952,4,k-pop
1acxzJSLNUISeYPGa5IOZ3,Alka Yagnik,Saajan (Original Motion Picture Soundtrack),Too Shayar Hai Main Teri Shayari,54,389906,False,0.489,0.739,2,-9.743,1,0.036,0.602,4.25e-06,0.0427,0.692,117.955,4,k-pop
59SBaFrtyppqNhyzDpKx3j,Yuvan Shankar Raja;Silambarasan TR;T. Rajendar;Suchitra;Mahathi,Vallavan (Original Motion Picture Soundtrack),Ammadi Aathadi,53,329693,False,0.694,0.829,5,-7.738,0,0.124,0.52,0.000191,0.0789,0.699,80.018,4,k-pop
1dfsPqH09vnzUWEOsN98Ex,SEULGI,28 Reasons - The 1st Mini Album,28 Reasons,78,189413,False,0.766,0.651,5,-3.546,0,0.0952,0.211,2.51e-06,0.144,0.488,121.995,4,k-pop
1lhm29o3syw122xynSKaAK,Sam Kim,"Nevertheless, (Original Television Soundtrack, Pt. 6)",Love Me Like That,71,211363,False,0.59,0.294,9,-8.125,1,0.0654,0.854,0.0,0.0873,0.461,87.895,4,k-pop
7fzH38ofOIvZQwAQucwsKn,Alka Yagnik;Udit Narayan,Kasoor,Kitni Bechain Hoke,53,445120,False,0.583,0.814,6,-9.177,0,0.0616,0.491,0.00259,0.192,0.738,145.984,4,k-pop
4ROdFnoZNn2RTmwct0cVpx,BTS,Love Yourself 轉 'Tear',Love Maze,71,221529,False,0.637,0.876,9,-4.652,1,0.0618,0.0483,0.0,0.0728,0.759,149.93,4,k-pop
2cUzIBGMvx2BZ2Q1fzjdl1,Jessi,NUNA,NUNU NANA,68,195836,False,0.743,0.689,7,-2.846,1,0.0289,0.0198,0.0,0.708,0.504,104.936,4,k-pop
5C6A1WXVfKvBBQmaFFnBgs,BTS,Love Yourself 承 'Her',Best Of Me,69,227191,False,0.655,0.756,8,-4.388,1,0.07,0.0298,0.0,0.396,0.469,121.936,4,k-pop
078fJxqEUz0LvbHSM6AoXJ,Stray Kids,MAXIDENT,SUPER BOARD,73,185960,False,0.751,0.87,4,-2.551,0,0.0713,0.00653,0.0,0.077,0.412,103.019,4,k-pop
4QDpsNBlllaLGj8zbF2EE0,Stray Kids,ODDINARY,Charmer,74,188573,False,0.786,0.762,1,-2.508,1,0.0519,0.0524,1.04e-05,0.0971,0.731,90.963,4,k-pop
33vfE5bxDMHpOFHMSgxehR,Stray Kids,MAXIDENT,"Can't Stop (Seungmin, I.N)",73,209666,False,0.645,0.87,1,-3.087,1,0.0465,0.00522,1.12e-06,0.101,0.79,119.973,4,k-pop
4XFNtx84dAt6jxKEniIVuY,Yuvan Shankar Raja;Javed Ali;Sowmya Raoh,Vaamanan (Original Motion Picture Soundtrack),Aedho Saigirai,53,292960,False,0.639,0.641,0,-8.381,0,0.0321,0.166,0.00113,0.0937,0.366,84.992,4,k-pop
5BqBeEwb9sqUtRLKyzgQQe,Anuradha Paudwal;Kumar Sanu,Aashiqui,Tu Meri Zindagi Hai,53,285280,False,0.507,0.56,10,-7.177,0,0.034,0.878,0.000572,0.338,0.592,127.318,4,k-pop
3U4DN2lz0IPxewpymAS1ZK,Jubin Nautiyal;Payal Dev;Manoj Muntashir,Meri Mai,Meri Mai,52,287075,False,0.525,0.807,8,-6.011,1,0.0369,0.496,8.2e-06,0.0938,0.887,89.863,4,k-pop
2u5Jh4U0GNJWDuafMQQygq,Tanir;Tyomcha;Mikis,Da Da Da (Remix by Mikis),Da Da Da - Remix by Mikis,54,183100,False,0.852,0.967,9,-1.661,0,0.0722,0.395,0.000324,0.433,0.891,124.024,4,k-pop
5npCUsfrlhdyjxyCa32maW,Stray Kids,Christmas EveL,Christmas EveL,67,178529,False,0.878,0.777,5,-3.702,0,0.163,0.0437,0.0,0.401,0.878,139.989,4,k-pop
3nZr2Anx8AEkI3thetbBzP,Jubin Nautiyal;Payal Dev;Rashmi Virag,Barsaat Ho Jaaye,Barsaat Ho Jaaye,52,250124,False,0.59,0.908,8,-4.137,0,0.0475,0.392,3.12e-06,0.257,0.784,87.989,4,k-pop
1nWB8isqs2tviWk20G5pow,BTS,Wings,Lie,70,215752,False,0.541,0.779,6,-5.581,0,0.033,0.00338,0.0,0.177,0.501,94.069,3,k-pop
10nnCsc6unlme3bImINZV3,Alka Yagnik;Vinod Rathod,Deewana (Original Motion Picture Soundtrack),Aisi Deewangi,52,415476,False,0.444,0.755,1,-9.801,0,0.0528,0.512,7.71e-05,0.0554,0.619,115.051,4,k-pop
3AgMOlgdrG9RJXDWifcjVd,BLACKPINK;Cardi B,THE ALBUM,Bet You Wanna (Feat. Cardi B),64,159168,False,0.541,0.688,7,-5.184,1,0.198,0.00479,0.0,0.0733,0.649,109.843,4,k-pop
517jKnHDXP1tjEb4VV4s1U,Vijay Antony;Vineeth Sreenivasan;Ranjith;Janaki Iyer,Angadi Theru (Original Motion Picture Soundtrack),Aval Appadi Onrum,51,257665,False,0.421,0.522,9,-5.803,1,0.0281,0.554,0.0,0.0705,0.521,74.865,4,k-pop
77feKtBcyhRv4SE2u6dd9R,Yuvan Shankar Raja;Harini Ivaturi,Radhe Shyam,Ee Raathale,52,232762,False,0.63,0.528,9,-8.574,0,0.0311,0.0284,2.63e-06,0.107,0.551,124.0,4,k-pop
78iiDXq2EBsTwnnJJWCuLy,Jagjit Singh,Dushman,Chithi Na Koi Sandesh-Jagjit Singh,51,397560,False,0.797,0.57,4,-7.959,1,0.0354,0.0994,4.3e-05,0.452,0.598,113.071,4,k-pop
0VFWGbcDfPMFjXxjZJ9vgd,Yuvan Shankar Raja;Sid Sriram;Vignesh Shivan,"Mother Song (From ""Valimai"")","Mother Song (From ""Valimai"")",51,241846,False,0.607,0.536,9,-7.285,1,0.0336,0.287,0.0,0.461,0.436,129.97,4,k-pop
3TZ7NHkMT82AhwuYsd00Hz,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,Your eyes tell,68,245146,False,0.449,0.491,9,-6.433,0,0.029,0.279,0.0,0.0654,0.258,139.923,4,k-pop
0wqqe8k13bJPxRt7FEmnwS,BTS,Love Yourself 轉 'Tear',So What,68,281520,False,0.657,0.883,9,-4.294,0,0.0733,0.0238,0.0,0.0481,0.461,129.943,4,k-pop
5iIpbD34k4wnuRMZDNnuWf,HyunA,I'm Not Cool,I'm Not Cool,66,174173,False,0.883,0.845,11,-2.069,1,0.0585,0.0161,0.00157,0.29,0.656,116.004,4,k-pop
37nOpaUof3d4Xsmr6moAiI,BTS,Love Yourself 結 'Answer',Magic Shop,61,275695,False,0.531,0.661,1,-5.836,1,0.0907,0.103,0.0,0.0779,0.278,149.934,4,k-pop
4HBDcyTmazbfvNchzmKTC1,Yuvan Shankar Raja,Vai Raja Vai (Original Motion Picture Soundtrack),Pachchai Vanna,51,255000,False,0.686,0.689,9,-4.73,0,0.0379,0.158,0.0,0.0422,0.446,120.031,4,k-pop
0MOJU1KKbcDTgkdUtLs8G3,Alka Yagnik,Raja Hindustani (Original Motion Picture Soundtrack),Aaye Ho Meri Zindagi Mein - Female Version,53,363333,False,0.565,0.754,8,-11.636,0,0.0344,0.678,0.0442,0.0756,0.922,135.01,3,k-pop
096wyG5zJ7oUaZqOCGmmqH,Yuvan Shankar Raja;Ilaiyaraaja;Bela Shende,Silambattam (Original Motion Picture Soundtrack),Machaan Machaan,51,324840,False,0.627,0.682,10,-10.807,0,0.0895,0.331,0.00195,0.127,0.817,173.968,4,k-pop
7LHAKF7pBqHch8o6Yo0ad5,RADWIMPS;Toaka,Suzume,Suzume,68,236390,False,0.571,0.415,2,-6.572,0,0.0305,0.615,0.0,0.187,0.342,78.025,4,k-pop
6wH3AP7b01vpzKYRJhreMy,BTS,Black Swan,Black Swan,62,198260,False,0.719,0.757,2,-5.167,0,0.0849,0.137,0.0,0.129,0.489,147.024,4,k-pop
6S2gYweMmT6xygVh5q3QLa,BTS,The Most Beautiful Moment in Life: Young Forever,House of Cards - Full Length Edition,69,226212,False,0.367,0.668,2,-4.484,0,0.052,0.336,0.0,0.147,0.384,104.961,4,k-pop
2X45nVBeYzmDlrXji9Av0Q,MeloMance,"Love, Maybe (A Business Proposal OST Special Track)","Love, Maybe",67,185000,False,0.402,0.731,8,-3.529,1,0.0693,0.508,0.0,0.146,0.631,171.594,4,k-pop
0Z99Xe1lGBmq60RwJ5YU18,HyunA&DAWN,1+1=1,PING PONG,68,158253,False,0.855,0.87,10,-2.059,0,0.0826,0.0122,0.000675,0.0202,0.863,103.028,4,k-pop
5ysBBGHvIGTqgQb5xdL3Lf,JEON SOMI,XOXO,Anymore,65,197701,False,0.731,0.549,6,-6.749,0,0.0329,0.0157,9.14e-06,0.083,0.45,137.932,4,k-pop
0BTaaKT4RMbs5M73tOHX5Y,TWICE,Taste of Love,Alcohol-Free,72,210573,False,0.688,0.909,8,-1.992,1,0.0624,0.0474,1.35e-06,0.0674,0.702,97.097,4,k-pop
3dI59jLoFMjMAyUAyRZnkE,BIGBANG,MADE,BANG BANG BANG,68,220177,False,0.69,0.843,1,-2.949,1,0.0534,0.0167,0.0,0.346,0.428,135.01,4,k-pop
2NKkRdLnT1aI0W8YqtTkOu,Alka Yagnik,Tere Naam,Tere Naam,51,390386,False,0.587,0.775,4,-7.549,1,0.0721,0.75,0.0784,0.0948,0.586,87.938,4,k-pop
4ve9p2wRIRnwM7bbFHmtZG,Raghu Dixit,Just Maath Maathali,Just Maath Maathali,51,156368,False,0.688,0.492,5,-8.459,1,0.0256,0.492,0.000227,0.147,0.638,107.918,4,k-pop
2HOYjQd1Znu5vORQ0grHjh,Yuvan Shankar Raja;Suriya;Andrea Jeremiah,Anjaan (Original Motion Picture Soundtrack),Ek Do Teen,50,237333,False,0.62,0.672,10,-5.859,0,0.0362,0.0604,2.54e-05,0.0684,0.719,67.54,4,k-pop
30YLyzfEjMQsXj4ZFslAmT,BTS,MAP OF THE SOUL : 7,Make It Right,63,226321,False,0.639,0.706,7,-7.874,1,0.448,0.0104,0.0,0.132,0.259,105.782,4,k-pop
4o3Ao6wY5fbJR32fQKabfQ,BTS,The Most Beautiful Moment in Life: Young Forever,Dope,64,240020,False,0.579,0.896,10,-2.781,0,0.225,0.0272,1.02e-06,0.352,0.678,153.991,4,k-pop
39uStmR57jzQn1faGRpMos,Yuvan Shankar Raja,Thulluvadho Ilamai,Idhu Kaadhala,49,271746,False,0.721,0.584,0,-12.328,0,0.0486,0.0798,0.00221,0.682,0.536,132.972,4,k-pop
45LZkeAJNMpiMCCBcb2sep,Yuvan Shankar Raja;Mukesh;Priyadharshini,Silambattam (Original Motion Picture Soundtrack),Where Is the Party,51,318506,False,0.55,0.92,1,-4.057,1,0.0564,0.0159,0.000927,0.212,0.668,135.805,4,k-pop
6X9DNG2WR3IclfneGurU0T,BLACKPINK,"BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""","Kiss and Make Up - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",59,190500,False,0.65,0.697,0,-9.582,0,0.272,0.13,0.0,0.862,0.551,99.771,4,k-pop
3r44Otr6SVUja3SYsCuhVY,Izzamuzzic;Julien Marchal,Shootout (Sped Up),Shootout (Sped Up),76,242142,False,0.684,0.605,10,-8.678,0,0.0634,0.216,0.941,0.103,0.768,104.647,4,k-pop
35sE2Ehvd1GzBzAIC0zFIu,Stray Kids,Street Man Fighter Original Vol.4 (Crew Songs),HEYDAY (Prod. Czaer),74,144773,False,0.892,0.808,2,-3.343,1,0.156,0.0335,0.0,0.0363,0.701,137.97,4,k-pop
1YO4xJXhh9A1Feg9k8xuy2,BTS,Love Yourself 轉 'Tear',Paradise,68,211223,False,0.551,0.828,5,-5.523,1,0.352,0.214,0.0,0.0571,0.928,139.662,4,k-pop
